id,store,customer_type,gender,product_class,qty,total,date,time,pay_method,rating,subtotal,unit_price
146-09-5432,A,Member,Male,Food and beverages,9,331.128,2019-02-09,19:17:00,Ewallet,4.6,315.35999999999996,35.03999999999999
377-79-7592,C,Member,Female,Electronic accessories,9,423.738,2019-01-14,14:00:00,Credit card,7.5,403.56,44.84
509-10-0516,B,Normal,Male,Home and lifestyle,4,193.074,2019-02-09,12:02:00,Ewallet,5.1,183.88,45.97
595-94-9924,A,Member,Female,Health and beauty,5,145.5825,2019-03-26,20:21:00,Credit card,4.2,138.65,27.73
865-41-9075,A,Normal,Male,Food and beverages,7,84.7455,2019-01-28,17:35:00,Cash,8.1,80.71000000000001,11.530000000000001
545-07-8534,C,Normal,Female,Health and beauty,2,122.472,2019-02-14,12:42:00,Ewallet,6,116.63999999999999,58.31999999999999
118-62-1812,C,Member,Female,Home and lifestyle,4,329.196,2019-03-24,17:56:00,Cash,7.9,313.52000000000004,78.38000000000001
450-42-3339,C,Normal,Male,Health and beauty,10,888.405,2019-02-09,18:58:00,Credit card,8.8,846.0999999999999,84.60999999999999
851-98-3555,B,Normal,Female,Health and beauty,5,435.12,2019-03-24,14:08:00,Credit card,6.6,414.4,82.88
186-71-5196,A,Member,Female,Food and beverages,2,167.034,2019-03-27,16:30:00,Ewallet,6.2,159.07999999999998,79.53999999999999
624-01-8356,B,Normal,Female,Home and lifestyle,10,514.605,2019-01-27,10:44:00,Credit card,4.2,490.1,49.010000000000005
313-66-9943,B,Member,Female,Food and beverages,3,91.8225,2019-03-27,20:29:00,Credit card,7.3,87.45,29.150000000000002
151-27-8496,C,Normal,Female,Electronic accessories,4,235.746,2019-01-19,11:43:00,Ewallet,8.6,224.52,56.13
453-33-6436,A,Normal,Female,Home and lifestyle,8,782.208,2019-02-07,10:09:00,Cash,6.8,744.9599999999999,93.11999999999999
522-57-8364,A,Member,Male,Fashion accessories,8,431.256,2019-01-31,10:00:00,Ewallet,7.6,410.71999999999997,51.339999999999996
459-45-2396,A,Member,Female,Food and beverages,3,313.74,2019-02-25,18:45:00,Cash,5.8,298.8,99.60000000000001
717-96-4189,C,Normal,Female,Electronic accessories,6,223.587,2019-02-02,12:40:00,Cash,4.1,212.93999999999997,35.489999999999995
722-13-2115,C,Member,Male,Sports and travel,1,44.9925,2019-03-14,15:36:00,Credit card,9.3,42.85,42.85
749-81-8133,A,Normal,Female,Fashion accessories,4,397.614,2019-03-11,12:04:00,Cash,6.8,378.67999999999995,94.66999999999999
777-67-2495,B,Normal,Male,Home and lifestyle,3,217.2555,2019-02-22,11:26:00,Ewallet,8.7,206.91,68.97
636-98-3364,B,Member,Female,Electronic accessories,3,82.719,2019-03-02,12:36:00,Ewallet,6.3,78.77999999999999,26.259999999999994
246-55-6923,C,Member,Female,Home and lifestyle,9,338.2155,2019-03-10,15:06:00,Credit card,5.1,322.11,35.79
181-82-6255,B,Normal,Female,Home and lifestyle,6,103.131,2019-02-08,10:58:00,Cash,7,98.22,16.37
838-02-1821,C,Member,Female,Home and lifestyle,2,26.733,2019-02-22,12:10:00,Credit card,5.2,25.46,12.73
887-42-0517,C,Normal,Female,Sports and travel,7,611.079,2019-01-10,10:31:00,Credit card,6.6,581.9799999999999,83.13999999999999
457-12-0244,C,Member,Female,Sports and travel,6,221.886,2019-03-14,13:49:00,Ewallet,6.5,211.32,35.22
226-34-0034,B,Normal,Female,Electronic accessories,4,57.876,2019-01-10,11:10:00,Ewallet,9,55.12,13.78
321-49-7382,B,Member,Male,Sports and travel,1,92.7255,2019-02-15,17:38:00,Credit card,5.2,88.30999999999999,88.30999999999999
397-25-8725,A,Member,Female,Health and beauty,9,374.409,2019-01-13,17:54:00,Credit card,6.8,356.58,39.62
431-66-2305,B,Normal,Female,Electronic accessories,9,833.9625,2019-02-15,20:51:00,Credit card,7.6,794.25,88.25
825-94-5922,B,Normal,Male,Sports and travel,2,53.151,2019-03-02,19:26:00,Ewallet,7.2,50.620000000000005,25.310000000000002
641-62-7288,B,Normal,Male,Home and lifestyle,6,629.496,2019-03-24,13:33:00,Ewallet,7.1,599.52,99.92
756-93-1854,C,Member,Female,Fashion accessories,2,175.035,2019-02-02,14:05:00,Credit card,9.5,166.7,83.35
243-55-8457,A,Normal,Female,Food and beverages,10,781.62,2019-02-27,11:40:00,Ewallet,5.1,744.4,74.44
458-10-8612,C,Normal,Male,Health and beauty,7,470.988,2019-01-20,12:27:00,Ewallet,7.6,448.56,64.08
501-61-1753,B,Normal,Female,Home and lifestyle,6,397.845,2019-01-03,20:24:00,Ewallet,9.8,378.90000000000003,63.150000000000006
235-06-8510,C,Member,Male,Home and lifestyle,3,270.018,2019-01-24,20:59:00,Ewallet,5.1,257.15999999999997,85.71999999999998
433-08-7822,C,Normal,Female,Health and beauty,7,579.8415,2019-01-05,19:48:00,Ewallet,7.5,552.23,78.89
361-85-2571,A,Normal,Female,Sports and travel,5,469.77,2019-03-30,10:18:00,Cash,7.4,447.4,89.47999999999999
131-70-8179,A,Member,Female,Health and beauty,3,290.0835,2019-02-17,16:27:00,Cash,4.2,276.27,92.08999999999999
500-02-2261,C,Normal,Female,Food and beverages,6,360.927,2019-03-21,17:04:00,Ewallet,5.9,343.74,57.29
720-72-2436,A,Normal,Male,Food and beverages,4,279.384,2019-03-02,18:14:00,Ewallet,6.9,266.08,66.52
702-83-5291,C,Member,Male,Fashion accessories,9,943.299,2019-03-27,10:43:00,Cash,6.6,898.38,99.82
809-69-9497,A,Normal,Female,Home and lifestyle,10,479.64,2019-01-19,19:30:00,Ewallet,5.7,456.79999999999995,45.67999999999999
449-16-6770,A,Normal,Male,Health and beauty,5,266.6475,2019-02-19,14:53:00,Credit card,5.3,253.94999999999996,50.78999999999999
333-23-2632,A,Member,Male,Health and beauty,7,74.088,2019-03-28,20:14:00,Cash,4.2,70.55999999999999,10.079999999999998
489-82-1237,A,Normal,Female,Electronic accessories,7,690.018,2019-01-05,11:51:00,Credit card,7.3,657.16,93.88
859-97-6048,C,Member,Male,Electronic accessories,2,176.925,2019-03-26,14:13:00,Credit card,5.3,168.5,84.25
676-10-2200,B,Member,Male,Fashion accessories,1,56.469,2019-02-03,20:13:00,Ewallet,4.7,53.78,53.78
373-88-1424,C,Member,Male,Home and lifestyle,5,188.0025,2019-02-06,18:44:00,Ewallet,7.9,179.04999999999998,35.809999999999995
365-16-4334,B,Normal,Female,Food and beverages,8,222.012,2019-02-24,14:26:00,Ewallet,8.9,211.44,26.43
503-21-4385,B,Member,Male,Health and beauty,3,125.7165,2019-02-21,12:40:00,Ewallet,9.3,119.72999999999999,39.91
305-89-2768,B,Member,Female,Home and lifestyle,3,68.985,2019-01-09,18:43:00,Ewallet,4.7,65.7,21.900000000000002
574-80-1489,B,Member,Female,Food and beverages,4,263.97,2019-02-25,13:22:00,Ewallet,8.7,251.4,62.85
784-08-0310,C,Member,Female,Food and beverages,4,88.368,2019-01-13,13:58:00,Cash,7.6,84.16,21.04
200-40-6154,B,Member,Male,Home and lifestyle,6,415.233,2019-02-09,11:45:00,Cash,5.7,395.46,65.91
846-10-0341,A,Normal,Female,Fashion accessories,7,312.8895,2019-01-06,11:51:00,Cash,6.8,297.99,42.57
577-34-7579,C,Member,Male,Food and beverages,9,477.1305,2019-01-10,17:16:00,Cash,5.4,454.40999999999997,50.489999999999995
430-02-3888,B,Normal,Male,Electronic accessories,6,289.926,2019-02-07,15:55:00,Cash,7.1,276.12,46.02
867-47-1948,C,Normal,Female,Home and lifestyle,10,165.9,2019-01-09,12:07:00,Cash,7.8,158,15.8
384-59-6655,A,Member,Female,Food and beverages,9,932.337,2019-02-19,15:07:00,Cash,8.4,887.9399999999999,98.66
256-58-3609,C,Member,Male,Fashion accessories,1,96.579,2019-03-18,15:29:00,Cash,9.8,91.97999999999999,91.97999999999999
324-92-3863,A,Member,Male,Electronic accessories,2,43.869,2019-02-05,18:45:00,Cash,9.8,41.78,20.89
593-08-5916,A,Normal,Female,Fashion accessories,1,16.275,2019-03-19,15:23:00,Credit card,7.4,15.499999999999998,15.499999999999998
364-34-2972,C,Member,Male,Electronic accessories,3,304.983,2019-03-30,20:37:00,Cash,6.7,290.46,96.82
794-42-3736,B,Normal,Male,Food and beverages,2,69.993,2019-01-26,14:41:00,Credit card,6.4,66.66,33.33
172-42-8274,B,Normal,Female,Electronic accessories,2,80.367,2019-03-02,18:18:00,Credit card,5.8,76.54,38.27
558-60-5016,A,Normal,Female,Home and lifestyle,9,314.685,2019-03-04,15:27:00,Ewallet,7.2,299.7,33.3
195-06-0432,A,Member,Male,Home and lifestyle,3,255.1815,2019-01-13,12:55:00,Credit card,9.3,243.03,81.01
605-03-2706,A,Normal,Female,Health and beauty,3,49.77,2019-03-25,18:02:00,Cash,9.5,47.4,15.799999999999999
214-30-2776,B,Member,Female,Electronic accessories,5,181.0725,2019-03-11,19:44:00,Credit card,9,172.45,34.489999999999995
746-04-1077,B,Member,Female,Food and beverages,10,888.615,2019-01-01,11:36:00,Credit card,9,846.3,84.63
448-34-8700,B,Member,Male,Home and lifestyle,7,271.2885,2019-02-10,13:51:00,Ewallet,6.7,258.37,36.910000000000004
452-04-8808,B,Normal,Male,Electronic accessories,7,640.038,2019-01-26,15:17:00,Cash,5.5,609.56,87.08
531-56-4728,A,Normal,Male,Home and lifestyle,3,252.252,2019-02-11,15:29:00,Cash,5.4,240.24,80.08
744-82-9138,C,Normal,Male,Fashion accessories,2,180.873,2019-02-07,17:59:00,Cash,8.2,172.26,86.13
883-69-1285,B,Member,Male,Fashion accessories,2,104.832,2019-03-06,11:55:00,Credit card,7,99.83999999999999,49.919999999999995
221-25-5073,A,Normal,Female,Food and beverages,4,313.572,2019-03-04,10:39:00,Cash,8.5,298.64,74.66
518-71-6847,B,Member,Male,Food and beverages,6,167.58,2019-02-26,15:10:00,Ewallet,4.9,159.6,26.599999999999998
156-20-0370,B,Normal,Female,Electronic accessories,1,26.7225,2019-03-10,18:10:00,Credit card,5.1,25.45,25.45
151-33-7434,B,Normal,Female,Food and beverages,1,71.1585,2019-02-04,20:43:00,Credit card,6.5,67.77,67.77
728-47-9078,C,Member,Male,Food and beverages,4,250.278,2019-01-19,12:46:00,Cash,9.8,238.35999999999999,59.589999999999996
809-46-1866,A,Normal,Male,Health and beauty,4,244.23,2019-01-23,17:44:00,Cash,8.4,232.6,58.15
139-32-4183,A,Member,Female,Sports and travel,9,921.186,2019-03-14,14:19:00,Ewallet,7.4,877.32,97.48
148-41-7930,C,Normal,Male,Health and beauty,7,734.706,2019-01-23,10:33:00,Cash,6.1,699.72,99.96000000000001
189-40-5216,C,Normal,Male,Electronic accessories,7,708.3195,2019-01-09,11:40:00,Cash,6,674.5899999999999,96.36999999999999
374-38-5555,B,Normal,Female,Fashion accessories,5,334.4775,2019-02-07,19:30:00,Ewallet,8.5,318.55,63.71
764-44-8999,B,Normal,Female,Health and beauty,2,30.996,2019-02-18,14:42:00,Ewallet,4.3,29.519999999999996,14.759999999999998
552-44-5977,B,Member,Male,Health and beauty,8,520.8,2019-01-03,19:08:00,Credit card,6.2,495.99999999999994,61.99999999999999
267-62-7380,C,Member,Male,Electronic accessories,10,864.57,2019-03-29,19:12:00,Ewallet,4.3,823.4,82.34
430-53-4718,B,Member,Male,Health and beauty,8,633.108,2019-01-28,15:46:00,Credit card,8.4,602.9599999999999,75.36999999999999
886-18-2897,A,Normal,Female,Food and beverages,5,296.94,2019-03-22,19:06:00,Credit card,4.5,282.8,56.56
602-16-6955,B,Normal,Female,Sports and travel,10,804.3,2019-01-24,18:10:00,Ewallet,6,765.9999999999999,76.6
745-74-0715,A,Normal,Male,Electronic accessories,2,121.863,2019-03-10,20:46:00,Ewallet,8.8,116.05999999999999,58.029999999999994
690-01-6631,B,Normal,Male,Fashion accessories,10,183.645,2019-02-22,18:35:00,Ewallet,6.6,174.9,17.490000000000002
652-49-6720,C,Member,Female,Electronic accessories,1,63.9975,2019-02-18,11:40:00,Ewallet,5.9,60.95,60.95
233-67-5758,C,Normal,Male,Health and beauty,1,42.3675,2019-01-29,13:46:00,Ewallet,6.2,40.35,40.35
303-96-2227,B,Normal,Female,Home and lifestyle,10,1022.49,2019-03-02,17:16:00,Ewallet,4.4,973.8,97.38
727-02-1313,A,Member,Male,Food and beverages,1,33.432,2019-02-09,13:22:00,Cash,7.7,31.84,31.84
347-56-2442,A,Normal,Male,Home and lifestyle,1,69.111,2019-02-22,15:33:00,Cash,4.1,65.82000000000001,65.82000000000001
849-09-3807,A,Member,Female,Fashion accessories,7,649.299,2019-02-18,13:28:00,Cash,6.6,618.38,88.34
